flag,timestamp,UKF_px,UKF_py,UKF_pz,UKF_qx,UKF_qy,UKF_qz,UKF_qw,UKF_vx,UKF_vy,UKF_vz,UKF_wx,UKF_wy,UKF_wz,rgb,depth,yaw,theta,lidar_x,lidar_y,gt_x,gt_y,gt_yaw
1,1768896508.6709392,1.762403370844606,0.09095134842426748,0.0,0.0,0.0,0.46403090336175545,0.8858190112688219,0.024215581010118566,-0.018760994281327843,0.0,0.0,0.0,0.008381809470522961,0.0,0.0,0.0,0.0,1.691388726234436,0.08232251554727554,1.6995185107615431,0.015928920168833294,-0.3552416250036125
2,1768896509.0991497,1.7919736402356574,0.0866497948455654,0.0,0.0,0.0,0.4632034672619634,0.8862519663823011,0.03450499686496422,-0.017505907643385582,0.0,0.0,0.0,0.007094103468416708,1.8782458305358887,1.649,0.944255530834198,0.05446723848581314,0.0,0.0,1.7095991104538135,0.012147835234682547,-0.3353783646901598
2,1768896509.4704478,1.8135828554793672,0.08294652965820574,0.0,0.0,0.0,0.4589074197012823,0.8884840911029928,0.03926651153024674,-0.016463529121096374,0.0,0.0,0.0,0.003975425062878615,1.8748785257339478,1.703,0.9054574966430664,0.05149996280670166,0.0,0.0,1.7220914272668093,0.007938114755745462,-0.31145465739353556
1,1768896509.8104584,1.7936967118604172,0.07595243645643593,0.0,0.0,0.0,0.4595809394024678,0.8881358905809095,0.02246783216277154,-0.016877489491937774,0.0,0.0,0.0,0.003975425063015385,0.0,0.0,0.0,0.0,1.712043046951294,0.07330214977264404,1.7340821150460464,0.004308518281061158,-0.2885853889478111
2,1768896509.953104,1.8100242342627473,0.0769990522908221,0.0,0.0,0.0,0.4511710600785432,0.8924374905547187,0.0293575364567596,-0.015796992862916154,0.0,0.0,0.0,-0.0009163292310630823,1.8814083337783813,1.738,0.8627384305000305,0.05020202696323395,0.0,0.0,1.7353237540715,0.003856444583563934,-0.285789604324545
2,1768896510.348761,1.8225070835705177,0.07326854926434603,0.0,0.0,0.0,0.43963415181345966,0.8981769383363503,0.02982944442877282,-0.014737458750225087,0.0,0.0,0.0,-0.0074166476417848294,1.8579750061035156,1.751,0.8113957047462463,0.04810387268662453,0.0,0.0,1.748418357101146,-2.6185544996559784e-05,-0.26092163568653304
2,1768896510.8116145,1.841197993452799,0.07007884186571813,0.0,0.0,0.0,0.42878109248932006,0.9034084207730549,0.03232933474462319,-0.013266477084176106,0.0,0.0,0.0,-0.012716551848657852,1.8940156698226929,1.779,0.8068395256996155,0.046678576618433,0.0,0.0,1.7607415995407152,-0.0032041428159145235,-0.24447413963268944
1,1768896511.022092,1.8191626100425977,0.0655671901497355,0.0,0.0,0.0,0.42750798100480913,0.9040115741389553,0.018325804565288668,-0.01398876576609279,0.0,0.0,0.0,-0.012716551847598916,0.0,0.0,0.0,0.0,1.7428661584854126,0.06196888908743858,1.767290040310408,-0.004903661696906925,-0.23517775439575353
2,1768896511.1552036,1.8472693533781077,0.06690087421044269,0.0,0.0,0.0,0.4200127331833067,0.9075182113676223,0.0306072545576416,-0.012525831547792405,0.0,0.0,0.0,-0.01643631792176506,1.9538935422897339,1.76,0.8093363046646118,0.04601909965276718,0.0,0.0,1.7719166315267296,-0.006152332641961689,-0.2265418380838462
2,1768896511.3386664,1.8892271525928481,0.0681890009730624,0.0,0.0,0.0,0.41989104452833503,0.9075745207556808,0.04853433145012042,-0.010819094489067071,0.0,0.0,0.0,-0.01566745287047791,2.0362861156463623,1.765,0.8799160122871399,0.04584494233131409,0.0,0.0,1.777227985417704,-0.007451036115392995,-0.21685905481815662
2,1768896511.7165835,1.9393241601791484,0.06818196213352157,0.0,0.0,0.0,0.416935462212318,0.9089360925553571,0.06562398106240525,-0.009045616820786818,0.0,0.0,0.0,-0.015903009141324663,2.0681216716766357,1.779,0.8561314344406128,0.04418858140707016,0.0,0.0,1.7887504963863634,-0.009825095475883172,-0.19232213540668314
2,1768896512.1498933,1.9854435538225885,0.06847404742958896,0.0,0.0,0.0,0.41037246333773814,0.9119180014311138,0.07554197547823954,-0.007295340399326488,0.0,0.0,0.0,-0.01798689425430973,2.073056221008301,1.836,0.8115466833114624,0.04360920563340187,0.0,0.0,1.8018931662728814,-0.012484032793641298,-0.16542605571388827
2,1768896512.6172419,2.0118863323885345,0.06834177482433355,0.0,0.0,0.0,0.39851490896819913,0.9171618544891997,0.0713458773085253,-0.006021983746244453,0.0,0.0,0.0,-0.022621885961425198,2.039793014526367,1.862,0.747463047504425,0.041743092238903046,0.0,0.0,1.8165724770608889,-0.01513484305430346,-0.1338584089994431
1,1768896512.75078,1.9583634732938937,0.061011813584375546,0.0,0.0,0.0,0.39669447770260674,0.9179507020315721,0.03965638223032033,-0.00866215839156185,0.0,0.0,0.0,-0.022621885962344965,0.0,0.0,0.0,0.0,1.7868130207061768,0.05057961121201515,1.8217149273862407,-0.0158072597133474,-0.12242659662312293
2,1768896513.0679371,1.9734629369902337,0.06163363227841152,0.0,0.0,0.0,0.38267682590269236,0.9238822689699377,0.04224978663212667,-0.007552285147929496,0.0,0.0,0.0,-0.029106382671050316,2.0185916423797607,1.888,0.6856892108917236,0.04026571288704872,0.0,0.0,1.829300600078194,-0.01651475324444729,-0.10584254580903094
2,1768896513.4998088,1.9992123307453127,0.061340957616813394,0.0,0.0,0.0,0.3669965344266138,0.9302223087621879,0.04509413301456892,-0.0062397101952864475,0.0,0.0,0.0,-0.03434457044032914,2.0509893894195557,1.836,0.6735964417457581,0.039173975586891174,0.0,0.0,1.8440519156061803,-0.01846507473910952,-0.07438990487294533
1,1768896513.7898936,1.9459192911959018,0.06277759802745228,0.0,0.0,0.0,0.3620287765565133,0.93216691903596,0.013170949916967933,-0.005099074997056187,0.0,0.0,0.0,-0.03434457043512841,0.0,0.0,0.0,0.0,1.7822521924972534,0.06460905075073242,1.8544427637513587,-0.01928395005341399,-0.052034397486331006
2,1768896513.951829,1.9350211559819477,0.06306655683614347,0.0,0.0,0.0,0.3427840019542897,0.9394142472861488,0.007095050748641793,-0.004724400407898311,0.0,0.0,0.0,-0.043599052798369675,1.9239223003387451,1.797,0.5634922385215759,0.03816629573702812,0.0,0.0,1.858663327721513,-0.019503467022935816,-0.04338694559646992
2,1768896514.3443618,1.9197321404723606,0.062239738545384,0.0,0.0,0.0,0.31861833658605704,0.9478830917318517,-0.0016992091676841636,-0.004377475885128031,0.0,0.0,0.0,-0.05249837550964492,1.9035946130752563,1.836,0.5135589241981506,0.03728018328547478,0.0,0.0,1.8706715102927554,-0.020018217831891394,-0.0181206338428663
2,1768896514.5590904,1.9003746608781034,0.0621770167477677,0.0,0.0,0.0,0.30030086070451684,0.9538445329612821,-0.011068672844921105,-0.0040668905260785385,0.0,0.0,0.0,-0.05947546407250071,1.8782331943511963,1.857,0.49215584993362427,0.037245385348796844,0.0,0.0,1.8777241018540216,-0.020332866369700553,-0.0035581686696245125
1,1768896514.8779871,1.8697880249313121,0.05946162010526829,0.0,0.0,0.0,0.2904487739370855,0.9568905421825653,-0.024493482444360854,-0.004675675642418494,0.0,0.0,0.0,-0.059475464071560714,0.0,0.0,0.0,0.0,1.797252893447876,0.056529365479946136,1.8881065133166761,-0.02049287127806243,0.0170545393163222
2,1768896515.0877762,1.8603370343598695,0.05964352060089713,0.0,0.0,0.0,0.2753038510887138,0.9613572642757339,-0.02710942653160457,-0.0042754540152580775,0.0,0.0,0.0,-0.06494573529945882,1.8715764284133911,1.862,0.4733043909072876,0.036466874182224274,0.0,0.0,1.893974549329255,-0.020541882673756895,0.028930735144906503
2,1768896515.4718833,1.842785646049366,0.058789683891091266,0.0,0.0,0.0,0.2551219486186409,0.9669088847109781,-0.030509432573190064,-0.003923705033399006,0.0,0.0,0.0,-0.06902855062100256,1.859086275100708,1.898,0.4530593454837799,0.03514619544148445,0.0,0.0,1.9041790137699963,-0.020263956951187212,0.04256757697429077
2,1768896515.9057689,1.8280689007662976,0.058275175574497004,0.0,0.0,0.0,0.237527379761774,0.9713808438833381,-0.031125548171966343,-0.0034230859804062616,0.0,0.0,0.0,-0.07054322307737416,1.8676490783691406,1.925,0.456695020198822,0.03490146994590759,0.0,0.0,1.9133792377111538,-0.01989226289570134,0.04251422577415856
2,1768896516.2528882,1.8251547808192725,0.0586584216080816,0.0,0.0,0.0,0.22808783935066573,0.9736405586972766,-0.027656835371868412,-0.0028057985538901863,0.0,0.0,0.0,-0.06962333220670394,1.8881101608276367,1.964,0.4748987555503845,0.034972209483385086,0.0,0.0,1.922534377951583,-0.019339477723360088,0.0580551950201476
1,1768896516.3318067,1.8295972284836,0.05401087648658696,0.0,0.0,0.0,0.22561235627930581,0.9742171547935807,-0.024592869558098935,-0.004552769782838398,0.0,0.0,0.0,-0.0696233321959954,0.0,0.0,0.0,0.0,1.8490300178527832,0.04795488715171814,1.9243213410915383,-0.019320459009204982,0.061381030727502096
2,1768896516.6172385,1.8323402894618577,0.05451561513397788,0.0,0.0,0.0,0.21990748017049594,0.9755207328217391,-0.01985395019899468,-0.0037971119952856583,0.0,0.0,0.0,-0.06768380066998175,1.8909612894058228,1.976,0.47486981749534607,0.03503250330686569,0.0,0.0,1.9287316531101406,-0.018925688228295767,0.06565295016772245
2,1768896516.9617794,1.839901080320893,0.055349259930744424,0.0,0.0,0.0,0.2146524627496635,0.9766904935728126,-0.012303211207071587,-0.002815990470554649,0.0,0.0,0.0,-0.06400895327030329,1.9157240390777588,1.925,0.4923035502433777,0.03543255105614662,0.0,0.0,1.9331991518419827,-0.01836998173286497,0.06815258102522044
2,1768896517.6255448,1.8365439096105318,0.056202068828880014,0.0,0.0,0.0,0.20281163734553048,0.9792177693226493,-0.010144484767947244,-0.0017485092669236116,0.0,0.0,0.0,-0.05964236856252926,1.8954910039901733,1.958,0.47071102261543274,0.0357661098241806,0.0,0.0,1.941579015260751,-0.01843165264488633,0.11067880068988303
1,1768896517.696804,1.8492784860567626,0.051330401726972945,0.0,0.0,0.0,0.20027127890148846,0.9797404834175029,-0.0037978199074848633,-0.003568171207188375,0.0,0.0,0.0,-0.059642368567435225,0.0,0.0,0.0,0.0,1.8849029541015625,0.045681729912757874,1.9420185094845084,-0.018519876130590474,0.11283089070121653
