flag,timestamp,UKF_px,UKF_py,UKF_pz,UKF_qx,UKF_qy,UKF_qz,UKF_qw,UKF_vx,UKF_vy,UKF_vz,UKF_wx,UKF_wy,UKF_wz,rgb,depth,yaw,theta,lidar_x,lidar_y,gt_x,gt_y,gt_yaw
2,1768897638.7808466,1.3960176430258684,0.024663172411495408,0.0,0.0,0.0,0.38290286097152504,0.9237886116746736,0.03154454300615386,-0.036873420106118916,0.0,0.0,0.0,0.020084631462725953,1.4291586875915527,1.324,1.0103729963302612,0.01034549344331026,0.0,0.0,1.423596491885857,-0.0394013951919332,-0.5382583289957993
2,1768897639.3774014,1.4160026547358613,0.006316051944514666,0.0,0.0,0.0,0.404860165750014,0.914378612057867,0.032687900831651,-0.035935707044903314,0.0,0.0,0.0,0.029259152842337096,1.4699790477752686,1.339,0.9699728488922119,0.009575136937201023,0.0,0.0,1.4309181659677495,-0.044574002472687724,-0.47735206218724163
2,1768897639.6316822,1.4315532481336128,0.002474464133854065,0.0,0.0,0.0,0.40446470497214765,0.9145536082875588,0.0354521535990289,-0.03321239509269494,0.0,0.0,0.0,0.026900216144789015,1.4919928312301636,1.424,0.7945429086685181,0.01692085526883602,0.0,0.0,1.4367771553772328,-0.04784038863585138,-0.4470383173997204
1,1768897639.923469,1.4142666504361168,0.013883373815811756,0.0,0.0,0.0,0.4082783092497599,0.9128575037738133,0.022511861390647557,-0.024609064080283613,0.0,0.0,0.0,0.026900216147949976,0.0,0.0,0.0,0.0,1.3793686628341675,0.04748981073498726,1.4494726261948663,-0.05455069657420186,-0.37166728439831714
2,1768897640.0888736,1.4266190075887182,0.01025986635490226,0.0,0.0,0.0,0.4259301092860672,0.9047560676798796,0.027177900101573657,-0.025050954729770796,0.0,0.0,0.0,0.035814338110678814,1.4974207878112793,1.547,1.0248651504516602,0.0030271634459495544,0.0,0.0,1.4536377320165128,-0.05650837418225574,-0.3469493853553808
2,1768897640.4370177,1.4578443177407054,0.00032982382341279203,0.0,0.0,0.0,0.4452034027818761,0.895429466876894,0.03734972203636683,-0.024938079169448117,0.0,0.0,0.0,0.04287413206060977,1.559411883354187,1.489,1.0371679067611694,0.0011696603614836931,0.0,0.0,1.4713128632258645,-0.0633262904563463,-0.2474132399971957
2,1768897640.8692381,1.4907226621914953,-0.008500657061619427,0.0,0.0,0.0,0.45510996236916607,0.8904352430987535,0.04621704377930824,-0.024357958912053397,0.0,0.0,0.0,0.04404337829433507,1.5792382955551147,1.54,0.9639045596122742,-0.001481397426687181,0.0,0.0,1.492956769401162,-0.06873052119139467,-0.15071791522635217
1,1768897641.300692,1.4917644496397204,-0.015366211258730028,0.0,0.0,0.0,0.46380042529738436,0.8859397075952546,0.036776933022878384,-0.022726340536845403,0.0,0.0,0.0,0.044043378300492445,0.0,0.0,0.0,0.0,1.468780279159546,-0.009461287409067154,1.525221871646569,-0.07292188030671976,-0.06636865521077252
2,1768897641.402985,1.5209144000425348,-0.011310848540945205,0.0,0.0,0.0,0.4352682482163831,0.9003008120037663,0.050362452929011994,-0.02092075529540648,0.0,0.0,0.0,0.027976280083771763,1.6691051721572876,1.606,0.6468071341514587,0.010709540918469429,0.0,0.0,1.525221871646569,-0.07292188030671976,-0.06636865521077252
2,1768897641.7905443,1.559793302469438,-0.01679090227703101,0.0,0.0,0.0,0.41916549320193,0.9079098464653761,0.05946874301769718,-0.019485585890050706,0.0,0.0,0.0,0.016066382103555252,1.6514368057250977,1.572,0.6780374646186829,0.0007353298715315759,0.0,0.0,1.5575289994959713,-0.07438247465849757,0.023052274215844736
